,sale_day,city,adress,floor,size,price
229,16.09.2022,בני ברק,"חיד""א 27",ב,57,"2,120,000"
230,14.09.2022,בני ברק,רבי עקיבא 73,ד,63,"2,070,000"
231,14.09.2022,בני ברק,אביעד 6,שניה,58.30,"1,850,000"
232,14.09.2022,בני ברק,רבי עקיבא 76,ג,72,"2,050,000"
233,14.09.2022,בני ברק, ,חמישית,97,"2,070,000"
234,11.09.2022,בני ברק,רבי יוסי 8,ראשונה,32,"1,586,000"
235,11.09.2022,בני ברק,הרב שך 42,ג,62,"1,150,000"
236,11.09.2022,בני ברק,הרצל 91,שניה,80,"1,850,000"
237,10.09.2022,בני ברק,הרצל 91,שניה,82,"1,850,000"
238,07.09.2022,בני ברק,ז'בוטינסקי 148,א,57,"1,617,000"
239,06.09.2022,בני ברק,ז'בוטינסקי 123,ג,49.50,"1,590,000"
240,06.09.2022,בני ברק,גבעת פנחס 4,ב,62,"2,150,000"
241,05.09.2022,בני ברק,גרונר 23,שניה,68,"1,463,000"
242,05.09.2022,בני ברק,ז'בוטינסקי 23,קרקע,58.80,"1,680,000"
243,05.09.2022,בני ברק,מנחם 8,ג,62.86,"1,885,000"
244,04.09.2022,בני ברק,"הגר""א 5",ב,63,"1,500,000"
245,04.09.2022,בני ברק, ,קומה 4,66.26,"1,875,000"
246,04.09.2022,בני ברק,זרובבל 1,שניה,68,"1,463,983"
247,04.09.2022,בני ברק,יהודה הנשיא 20,א,66,"2,260,000"
248,04.09.2022,בני ברק, ,שלישית,68,"2,200,000"
249,01.09.2022,בני ברק,הרב כהנמן 48,ראשונה,66,"1,700,000"
250,31.08.2022,בני ברק,המכבים 58,רביעית,63.85,"1,800,000"
251,31.08.2022,בני ברק,ירושלים 10,ב,63,"2,200,000"
252,31.08.2022,בני ברק,נורוק 9,ראשונה,67.38,"1,900,000"
253,31.08.2022,בני ברק,הרב טולידנו 8,שלישית,62,"2,400,000"
254,30.08.2022,בני ברק,יחזקאל 14,ב,48.65,"566,666"
255,29.08.2022,בני ברק,ישעיהו 17,שניה,48.50,"1,600,000"
256,29.08.2022,בני ברק,דמשק אליעזר 21,ג,45,"1,800,000"
257,28.08.2022,בני ברק,הרב קוק 8,ב,64.50,"1,704,000"
258,25.08.2022,בני ברק,נורדאו 9,א,53,"1,800,000"
259,24.08.2022,בני ברק,דנגור 17,שניה,45.90,"1,635,000"
260,24.08.2022,בני ברק,שמעון הצדיק 7,שלישית,64,"1,831,000"
261,21.08.2022,בני ברק,אבו חצירא ישראל 2,רביעית,75,"1,734,000"
262,21.08.2022,בני ברק,הרב קוק 48,ראשונה,71,"1,850,000"
263,20.08.2022,בני ברק,אבו חצירא ישראל 2, ,75,"17,340,000"
264,17.08.2022,בני ברק,דנגור 17,ראשונה,45.90,"1,650,000"
265,17.08.2022,בני ברק,חפץ חיים 6,שניה,59.30,"890,000"
266,17.08.2022,בני ברק,דנגור 17,רביעית,45.90,"1,950,000"
267,16.08.2022,בני ברק,דנגור 15, ,60,"1,650,000"
268,16.08.2022,בני ברק,בן פתחיה 18,שלישית,73,"1,707,000"
269,16.08.2022,בני ברק,הרב פתאיה 5,שניה,59.80,"641,000"
270,14.08.2022,בני ברק,המכבים 53,ראשונה,61.90,"2,000,000"
271,14.08.2022,בני ברק,חי טייב 7,שניה,66.50,"2,550,000"
272,11.08.2022,בני ברק,רח 339 2,תשיעית,76,"1,880,000"
273,10.08.2022,בני ברק,ברויאר 14,שניה,51.39,"1,650,000"
274,10.08.2022,בני ברק,טבריה 11,ד,64,"2,120,000"
275,10.08.2022,בני ברק,גניחובסקי 22,ראשונה,58.34,"1,525,000"
276,09.08.2022,בני ברק,אברבנאל 85,רביעית,59,"2,050,000"
277,09.08.2022,בני ברק,הלוחמים 11,רביעית,76,"1,805,000"
278,09.08.2022,בני ברק,שמעון הצדיק 7,שניה,64,"1,840,000"
279,08.08.2022,בני ברק,גורדון 11,א,32.44,"1,690,000"
280,08.08.2022,בני ברק,הלוחמים 11,רביעית,76,"1,800,000"
281,08.08.2022,בני ברק,שמעון הצדיק 7,שניה,64,"1,840,000"
282,08.08.2022,בני ברק,שבזי 12,ראשונה,61,"1,810,000"
283,08.08.2022,בני ברק,אלישע 6,ג,59,"2,760,000"
284,08.08.2022,בני ברק,שמעון הצדיק 7,שלישית,63,"1,877,000"
285,08.08.2022,בני ברק,ז'בוטינסקי 123,ב,49.50,"1,470,000"
286,08.08.2022,בני ברק,מירון 16,ג,50,"1,870,000"
287,08.08.2022,בני ברק,ביאליק 4,ג,55.06,"1,780,000"
288,08.08.2022,בני ברק,טרומפלדור 20,א,30,"889,000"
289,07.08.2022,בני ברק,שמעון הצדיק 7,שלישית,63,"1,877,000"
290,01.08.2022,בני ברק,הרב קוק 6,חמישית,65,"2,000,000"
291,01.08.2022,בני ברק,פדרמן דוזיה 7,ראשונה,64,"800,000"
292,31.07.2022,בני ברק,ביאליק 12,ראשונה,70,"1,850,000"
293,28.07.2022,בני ברק,דנגור 3,שלישית,44,"1,420,000"
294,28.07.2022,בני ברק,פוקס אהרון דב 13,ג,58,"2,500,000"
295,28.07.2022,בני ברק,יחזקאל 14,ג,62.49,"2,100,000"
296,28.07.2022,בני ברק,הרב ראט משולם 2,ראשונה,75,"1,930,000"
