,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
27,27,38,38,38,38,38,38,1950000.0,הרצל,5,0,83,0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,981018.0,981488.0,904625.0,900026.0,1053770.0,1088750.0,1110000.0,1070000.0,1233888.0,1318312.0,1322214.0,1248601.0,1628083.0,956000
28,28,39,39,39,39,39,39,1850000.0,הרצל,5,1,80,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0,981018.0,981488.0,904625.0,900026.0,1053770.0,1088750.0,1110000.0,1070000.0,1233888.0,1318312.0,1322214.0,1248601.0,1628083.0,956000
29,29,40,40,40,40,40,40,1699000.0,הרצל 61,5,3,64,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,828847.0,833938.0,829699.0,868693.0,944786.0,956296.0,1035036.0,1053317.0,1082293.0,1083063.0,1134232.0,1230000.0,1333853.0,1626089
30,30,41,41,41,41,41,41,1980000.0,הרצפלד,17,0,70,1,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,0,0,675509.0,679658.0,676204.0,707984.0,770000.0,837447.0,847649.0,917443.0,933646.0,959329.0,960011.0,1005365.0,1090251.0,1329116
31,31,42,42,42,42,42,42,2100000.0,הרצפלד 5,17,3,76,1,4,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,675509.0,679658.0,676204.0,707984.0,770000.0,837447.0,847649.0,917443.0,933646.0,959329.0,960011.0,1005365.0,1090251.0,1329116
32,32,43,43,43,43,43,43,2090000.0,הרצפלד 5,17,3,76,1,4,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,675509.0,679658.0,676204.0,707984.0,770000.0,837447.0,847649.0,917443.0,933646.0,959329.0,960011.0,1005365.0,1090251.0,1329116
33,33,44,44,44,44,44,44,1950000.0,השופט ברנדיס 6,14,2,70,1,4,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3,1,0,0,0,1097082.0,1103820.0,1098210.0,1149824.0,1250542.0,1265777.0,1370000.0,1220000.0,1241546.0,1450000.0,1451030.0,1519582.0,1647886.0,2008924
34,34,45,45,45,45,45,45,2100000.0,השריון גיסות,17,1,70,1,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,983385.0,989425.0,984396.0,1030661.0,1120941.0,1134597.0,1228019.0,1249708.0,1284087.0,1285000.0,1285913.0,1500000.0,1352500.0,1648821
35,35,47,47,47,47,47,47,1820000.0,ולפסון דוד,1,4,80,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,951711.0,929166.0,875000.0,797500.0,1060000.0,950000.0,961573.0,1040747.0,1100000.0,1259000.0,1000000.0,1378232.0,1722514.0,2099902
36,36,48,48,48,48,48,48,1850000.0,ולפסון דוד 46,5,3,51,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,730756.0,735244.0,731507.0,765887.0,832974.0,843122.0,912544.0,928661.0,954208.0,954887.0,1000000.0,1047244.0,1135666.0,1384481
